id,precio,tipo,valoraciones,puntaje,personas,dormitorios,banos,estadia,distancia,dependencias
1816,55,Entire home/apt,2,4.5,5,2,0,15,657.781804,1
1817,49,Entire home/apt,20,4.5,4,2,1,3,193.0495652,3
1818,55,Entire home/apt,1,4.5,3,2,1,7,453.2932087,3
1819,55,Entire home/apt,0,0,2,2,1,5,376.1152283,24
1820,55,Entire home/apt,1,3.5,3,0,1,7,157.0537529,6
1821,39,Entire home/apt,10,4.5,2,1,1,10,962.0117745,6
1822,70,Entire home/apt,0,0,5,2,1,6,1656.409792,8
1823,54,Entire home/apt,39,4.5,4,0,1,3,1139.468806,36
1824,60,Entire home/apt,0,0,4,1,1,7,1097.298855,11
1825,45,Entire home/apt,9,4.5,2,1,1,1,833.3306743,2
1826,140,Entire home/apt,5,5,3,1,1,1,1790.973661,7
1827,30,Entire home/apt,36,4.5,3,1,1,3,901.3275757,36
1828,28,Private room,0,0,2,1,1,3,879.7176476,3
1829,160,Entire home/apt,0,0,0,4,3,7,953.3483478,19
1830,110,Entire home/apt,6,4.5,0,4,2,7,511.1828218,5
1831,40,Entire home/apt,0,0,3,1,1,3,1400.160584,39
1832,30,Private room,50,4.5,2,1,1,1,1417.712688,10
1833,50,Entire home/apt,2,5,3,2,1,4,890.0052867,23
1834,50,Entire home/apt,0,0,3,1,1,1,1183.298763,8
1835,85,Entire home/apt,40,4.5,4,1,1,2,1411.678491,7
1836,70,Entire home/apt,1,5,3,1,2,1,203.1454311,12
1837,35,Entire home/apt,15,5,2,1,1,3,785.7875408,45
1838,20,Private room,23,4.5,1,1,1,4,978.9086726,15
1839,26,Private room,29,4.5,2,1,1,4,912.9727689,12
1840,49,Entire home/apt,12,5,2,0,1,3,977.3285461,5
1841,56,Private room,0,0,2,1,1,2,916.2918175,9
1842,70,Private room,3,4.5,2,1,8,1,969.790431,16
1843,29,Private room,87,5,2,1,2,1,1238.660162,17
1844,72,Entire home/apt,0,0,3,0,1,3,938.7989938,9
1845,72,Entire home/apt,0,0,4,0,1,3,1521.587831,28
1846,57,Private room,0,0,2,1,1,3,1563.64727,29
1847,53,Entire home/apt,3,4,2,0,1,2,812.0719,19
1848,40,Entire home/apt,55,5,2,0,1,2,1801.558847,9
1849,55,Entire home/apt,4,5,3,2,2,4,1142.094,7
1850,20,Private room,18,5,2,1,1,2,703.2265163,42
1851,35,Private room,36,5,2,1,1,1,1056.817679,19
1852,38,Entire home/apt,0,0,3,1,1,15,1326.687015,24
1853,35,Entire home/apt,3,4.5,2,2,1,20,584.8810048,33
1854,56,Entire home/apt,37,5,2,0,1,0,1133.267685,2
1855,69,Entire home/apt,1,4,5,2,1,3,45.93023153,3
1856,120,Entire home/apt,0,0,0,3,2,3,887.3017456,12
1857,55,Entire home/apt,0,0,3,1,1,4,1652.557151,81
1858,66,Entire home/apt,4,4,5,3,0,7,1818.955034,7
1859,100,Entire home/apt,1,3,3,2,1,7,1604.462548,39
1860,30,Private room,0,0,1,1,1,1,1121.070493,12
1861,90,Entire home/apt,0,0,2,0,1,3,764.5109137,52
1862,19,Private room,9,3.5,3,1,2,2,1741.916946,15
1863,10,Shared room,1,4,0,1,2,1,1469.047725,11
1864,36,Entire home/apt,25,4.5,3,1,1,2,651.887608,10
1865,58,Entire home/apt,2,4.5,3,0,1,5,670.984141,26
1866,50,Entire home/apt,4,4.5,4,2,0,3,807.0578248,20
1867,47,Entire home/apt,17,5,3,0,1,2,1365.172168,78
1868,45,Entire home/apt,10,4.5,3,1,1,2,1690.361626,78
1869,70,Entire home/apt,0,0,2,1,2,7,372.3808171,21
1870,30,Private room,1,5,2,1,2,3,1791.11589,8
1871,65,Entire home/apt,11,4.5,5,3,0,4,1581.380164,11
1872,54,Entire home/apt,60,4,5,2,1,3,237.030793,6
1873,85,Entire home/apt,0,0,4,1,0,3,842.1558626,49
1874,82,Entire home/apt,0,0,3,2,1,7,802.0866417,15
1875,35,Entire home/apt,33,4.5,3,0,1,3,720.2125172,49
1876,22,Private room,9,5,1,1,2,7,813.0948773,8
1877,99,Private room,1,4.5,2,1,1,1,1061.486645,6
1878,59,Entire home/apt,39,4.5,3,1,2,3,718.1060616,21
1879,100,Entire home/apt,8,4.5,5,4,0,20,1477.480225,3
1880,50,Entire home/apt,5,5,2,0,1,3,700.6680758,1
1881,80,Entire home/apt,0,0,2,1,1,1,542.0285999,5
1882,45,Entire home/apt,24,4.5,2,0,1,2,1207.608963,5
1883,20,Private room,59,4.5,3,1,2,1,1783.284572,17
1884,20,Private room,1,5,1,1,1,5,510.8636447,1
1885,350,Entire home/apt,0,0,0,3,0,5,380.5945335,6
1886,52,Entire home/apt,29,5,4,1,1,3,1427.774077,10
1887,200,Entire home/apt,4,5,4,2,0,1,1575.631977,6
1888,250,Entire home/apt,1,5,4,2,0,3,1228.359593,11
1889,180,Entire home/apt,2,4,4,2,0,3,1748.227703,19
1890,200,Entire home/apt,4,5,4,2,0,3,561.6677729,26
1891,45,Entire home/apt,21,5,3,0,1,2,1144.180876,37
1892,66,Entire home/apt,0,0,4,1,1,3,1427.86852,13
1893,100,Entire home/apt,3,5,4,3,2,2,1029.893229,2
1894,100,Entire home/apt,4,4,4,2,0,7,924.5599766,13
1895,320,Entire home/apt,0,0,0,3,0,1,1138.247623,10
1896,230,Entire home/apt,0,0,0,3,0,3,1538.359629,8
1897,500,Entire home/apt,0,0,5,3,0,3,1313.921502,16
1898,250,Entire home/apt,0,0,0,3,3,3,1611.593129,55
1899,350,Entire home/apt,12,4.5,0,4,0,3,959.057599,5
1900,27,Entire home/apt,10,5,2,1,1,5,836.2487463,2
1901,200,Entire home/apt,9,4.5,0,2,0,1,521.5429186,7
1902,70,Entire home/apt,0,0,4,3,2,7,1749.349787,9
1903,50,Entire home/apt,5,5,2,1,1,3,1755.694417,12
1904,249,Entire home/apt,11,4,0,4,2,1,559.0476242,20
1905,38,Entire home/apt,5,5,2,1,1,4,490.563689,26
1906,22,Private room,4,3.5,2,1,1,1,1182.843025,1
1907,180,Entire home/apt,0,0,5,2,1,3,550.2342907,17
1908,45,Entire home/apt,7,5,2,1,1,10,940.1379617,7
1909,70,Entire home/apt,0,0,3,2,1,5,659.9746782,30
1910,38,Entire home/apt,1,4,3,1,1,1,698.7648835,12
1911,40,Entire home/apt,22,5,3,1,1,5,1357.507922,77
1912,30,Entire home/apt,0,0,2,0,1,4,1027.979946,47
1913,35,Entire home/apt,10,4.5,4,1,1,5,653.0780004,6
1914,56,Entire home/apt,40,5,4,1,1,2,673.1248568,26
1915,56,Entire home/apt,2,5,4,1,1,4,1450.438877,2
1916,85,Entire home/apt,0,0,4,2,2,7,641.4633998,6
1917,55,Entire home/apt,53,5,3,2,0,0,991.731118,7
1918,60,Entire home/apt,6,4.5,2,1,1,3,953.1440804,7
1919,70,Entire home/apt,2,4.5,4,0,1,5,1713.890914,8
1920,70,Entire home/apt,1,5,4,2,1,2,1118.458053,19
1921,450,Entire home/apt,0,0,2,0,1,3,540.0754126,1
1922,50,Shared room,0,0,2,1,1,1,1160.699906,36
1923,290,Entire home/apt,13,4.5,0,4,4,1,872.1170815,17
1924,30,Entire home/apt,6,4.5,2,0,1,3,1251.800876,34
1925,35,Entire home/apt,4,5,3,1,1,4,908.1295583,6
1926,49,Entire home/apt,37,4.5,4,0,1,3,930.0770535,5
1927,69,Entire home/apt,7,4.5,2,1,1,4,509.4531388,5
1928,49,Entire home/apt,11,4.5,3,2,0,5,1419.593884,7
1929,45,Entire home/apt,39,4.5,2,0,2,2,1520.765083,8
1930,75,Entire home/apt,12,4.5,5,3,0,1,817.1418791,2
1931,25,Private room,7,5,1,1,1,1,770.9243876,2
1932,40,Entire home/apt,0,0,2,0,1,2,1467.000272,9
1933,60,Entire home/apt,0,0,3,1,1,2,1482.94786,8
1934,80,Entire home/apt,1,5,4,2,2,2,1441.899345,9
1935,20,Private room,1,4,2,1,3,7,835.6690438,2
1936,100,Entire home/apt,1,5,0,2,2,3,1817.86706,5
1937,30,Private room,0,0,1,1,1,1,78.98006985,3
1938,35,Private room,1,5,2,1,2,1,1131.843056,12
1939,24,Private room,1,5,2,1,3,7,849.7260676,2
1940,45,Entire home/apt,0,0,2,0,1,5,631.7067172,7
1941,180,Entire home/apt,0,0,0,3,1,1,540.230676,32
1942,150,Entire home/apt,2,5,0,3,3,2,1355.167356,10
1943,107,Entire home/apt,0,0,4,2,1,1,169.6374794,11
1944,55,Entire home/apt,12,4.5,3,1,1,3,1016.771993,9
1945,36,Private room,2,5,2,1,1,1,1833.173407,5
1946,100,Entire home/apt,0,0,5,3,2,2,1425.979183,10
1947,69,Entire home/apt,8,4.5,3,1,0,3,511.2829723,6
1948,60,Entire home/apt,7,4.5,2,1,2,2,721.1709375,3
1949,200,Entire home/apt,1,5,0,4,4,2,1328.762178,10
1950,34,Entire home/apt,14,4.5,2,0,1,4,990.4867995,15
1951,50,Entire home/apt,0,0,4,0,1,1,862.752721,27
1952,60,Private room,0,0,4,1,1,1,878.0265275,5
1953,19,Private room,7,4.5,1,1,1,1,460.8440692,2
1954,60,Entire home/apt,8,5,5,2,1,3,556.8969451,6
1955,36,Private room,66,4.5,4,1,1,1,987.8254428,35
1956,68,Entire home/apt,11,4.5,4,2,1,4,1788.498366,7
1957,30,Private room,2,5,4,1,2,1,822.0802713,0
1958,74,Entire home/apt,5,3.5,4,1,0,3,1663.452531,3
1959,50,Private room,0,0,2,1,4,1,1670.910285,1
1960,48,Entire home/apt,0,0,3,1,1,1,719.8939278,0
1961,20,Entire home/apt,0,0,2,0,1,20,1115.24746,11
1962,18,Private room,2,4,1,1,4,7,738.3091295,4
1963,200,Entire home/apt,3,5,3,2,0,14,441.2680974,2
1964,45,Entire home/apt,0,0,2,1,1,3,1489.951033,4
1965,69,Entire home/apt,34,5,3,1,1,3,454.8067495,6
1966,50,Entire home/apt,0,0,2,1,1,3,796.0532164,5
1967,59,Entire home/apt,0,0,2,1,1,2,402.3150014,4
1968,70,Entire home/apt,0,0,3,2,2,1,1575.562357,5
1969,59,Entire home/apt,17,4,2,1,1,3,2012.464673,5
1970,25,Entire home/apt,10,5,3,0,1,5,649.3384969,21
1971,85,Entire home/apt,2,4,4,2,1,1,578.7556965,31
1972,29,Private room,1,5,2,1,2,1,1472.52435,1
1973,42,Entire home/apt,7,4.5,2,1,1,2,1276.665333,10
1974,58,Entire home/apt,54,5,2,1,1,4,334.8668259,2
1975,40,Entire home/apt,0,0,4,2,2,1,866.9802202,10
1976,75,Entire home/apt,0,0,4,2,2,3,1359.648747,10
1977,85,Entire home/apt,11,4.5,4,2,2,5,926.3694844,18
1978,35,Private room,5,4.5,1,1,0,1,1681.778994,51
1979,50,Entire home/apt,18,4.5,5,2,0,3,1009.90395,9
1980,45,Entire home/apt,2,4,2,0,1,1,790.4897578,16
1981,75,Entire home/apt,6,4.5,4,1,1,3,1105.437251,4
1982,800,Entire home/apt,1,0,0,3,0,5,1290.370946,10
1983,25,Private room,0,0,2,1,2,1,775.5338631,3
1984,20,Private room,0,0,1,1,2,7,799.7293839,19
1985,58,Entire home/apt,5,5,2,1,1,2,370.643118,15
1986,35,Private room,67,5,2,1,1,2,1524.730613,9
1987,40,Private room,0,0,1,1,1,1,1633.001017,58
1988,53,Entire home/apt,3,4.5,3,1,1,6,2004.305333,6
1989,26,Private room,0,0,2,1,2,1,1168.889663,0
1990,53,Entire home/apt,1,5,2,1,1,2,1771.375279,9
1991,49,Entire home/apt,68,5,4,1,1,1,851.8916747,7
1992,25,Private room,1,5,4,1,0,1,1872.674246,2
1993,109,Entire home/apt,31,4.5,0,3,0,5,1283.224739,9
1994,65,Entire home/apt,9,4,2,1,1,3,1789.222726,25
1995,24,Private room,49,5,1,1,1,2,1510.780823,9
1996,53,Entire home/apt,20,5,3,1,0,3,204.5291319,12
1997,60,Entire home/apt,4,4.5,4,1,0,3,640.9837757,2
1998,33,Private room,35,5,2,1,1,2,1556.447016,7
1999,70,Private room,1,5,2,1,1,2,1679.911081,5
2000,56,Entire home/apt,3,5,2,0,1,3,249.0667679,5
2001,32,Entire home/apt,19,5,2,1,1,2,1255.78652,12
2002,20,Private room,0,0,1,1,2,1,684.6471069,0
2003,60,Entire home/apt,0,0,2,0,1,7,879.2841659,18
2004,120,Entire home/apt,2,4.5,0,2,1,3,1727.673492,38
2005,45,Entire home/apt,5,4,3,2,1,3,1698.584272,4
2006,18,Private room,1,0,1,1,0,1,1020.410871,21
2007,68,Private room,2,4,2,1,1,1,1130.258351,3
2008,15,Private room,0,0,1,1,1,7,1659.942083,6
2009,43,Private room,0,0,1,1,1,1,1474.130362,3
2010,33,Private room,0,0,2,1,0,1,1644.749919,4
2011,68,Entire home/apt,3,4.5,4,2,2,5,1121.149257,12
2012,60,Entire home/apt,7,4.5,3,1,1,7,1407.759351,33
2013,63,Entire home/apt,0,0,3,0,1,7,1519.802754,5
2014,43,Entire home/apt,0,0,5,2,1,7,1597.193551,5
2015,90,Entire home/apt,2,4.5,4,1,1,3,743.4943009,6
2016,100,Entire home/apt,1,4,4,1,1,4,744.4674365,3
2017,25,Private room,0,0,0,1,1,2,1350.214325,11
2018,43,Entire home/apt,25,4.5,2,0,1,2,453.6770305,3
2019,16,Private room,0,0,1,1,1,1,1160.723268,6
2020,18,Private room,0,0,1,1,0,1,887.673599,21
2021,30,Entire home/apt,15,5,2,0,1,3,747.9359803,39
2022,80,Entire home/apt,6,4.5,4,2,2,2,1513.296206,12
2023,69,Entire home/apt,1,4.5,3,0,1,1,1143.015649,21
2024,240,Entire home/apt,0,0,2,1,1,1,652.5678504,2
2025,55,Private room,0,0,2,1,2,1,1235.735674,6
2026,33,Entire home/apt,19,5,2,0,1,5,1749.451679,9
2027,30,Private room,0,0,1,1,2,7,945.3299784,18
2028,20,Private room,30,4.5,2,1,1,1,1151.205191,1
2029,58,Entire home/apt,20,4.5,4,1,2,2,384.42086,2
2030,21,Private room,8,5,1,1,1,1,959.6309432,2
2031,28,Private room,1,5,1,1,0,1,1401.285738,5
2032,40,Entire home/apt,18,4.5,2,1,1,2,1156.182887,8
2033,45,Entire home/apt,2,5,3,0,1,3,761.8529731,24
2034,49,Entire home/apt,0,0,2,0,1,3,1322.85654,35
2035,44,Entire home/apt,3,4.5,2,0,1,3,781.843742,13
2036,80,Entire home/apt,0,0,5,2,1,1,717.6029779,28
2037,90,Entire home/apt,13,5,5,2,0,0,741.5572129,9
2038,68,Entire home/apt,0,0,4,1,1,2,1207.373604,35
2039,74,Entire home/apt,3,4.5,2,1,1,3,1126.87919,42
2040,80,Entire home/apt,0,0,2,1,1,3,1095.267449,9
2041,42,Entire home/apt,16,4.5,4,1,1,1,1334.71582,6
2042,33,Entire home/apt,10,4.5,4,1,1,3,1016.469408,0
2043,37,Entire home/apt,3,5,2,0,1,0,1209.652457,26
2044,29,Entire home/apt,9,4.5,2,1,1,5,674.2294264,6
2045,27,Entire home/apt,9,4.5,2,0,1,3,1773.359013,7
2046,66,Entire home/apt,0,0,3,1,1,4,611.0758406,32
2047,50,Entire home/apt,0,0,2,1,1,5,872.3408791,23
2048,38,Entire home/apt,14,5,2,1,1,2,1130.180921,5
2049,25,Private room,1,5,2,1,1,7,424.0578446,24
2050,45,Entire home/apt,0,0,2,2,1,7,1575.054073,15
2051,59,Entire home/apt,35,4.5,2,1,0,3,907.7856434,11
2052,28,Entire home/apt,31,5,2,1,1,3,459.0888608,12
2053,100,Entire home/apt,0,0,5,2,1,3,1192.62229,15
2054,32,Entire home/apt,1,5,2,1,1,3,246.1039737,3
2055,50,Entire home/apt,1,5,3,2,1,1,1690.291326,96
2056,37,Entire home/apt,99,5,2,1,1,0,749.7234406,39
2057,110,Entire home/apt,7,5,5,3,0,5,1616.556012,4
2058,75,Entire home/apt,28,5,2,1,1,3,1259.445749,11
2059,40,Entire home/apt,12,5,2,1,1,7,492.2659523,2
2060,40,Entire home/apt,12,4.5,3,0,1,4,1582.480273,92
2061,37,Private room,0,0,1,1,0,4,266.7370204,1
2062,55,Entire home/apt,3,4.5,2,1,1,10,662.2787397,2
2063,35,Entire home/apt,26,4.5,3,1,1,4,999.4871889,22
2064,23,Private room,9,4.5,2,1,0,1,534.4649512,6
2065,65,Entire home/apt,3,3.5,0,2,1,3,549.7401328,7
2066,30,Private room,21,5,1,1,1,2,1268.710392,6
2067,60,Entire home/apt,1,5,2,1,1,2,2036.707562,4
2068,100,Entire home/apt,0,0,4,2,2,2,1130.054541,1
2069,65,Private room,0,0,2,1,1,1,1956.498378,2
2070,89,Entire home/apt,2,4.5,3,1,1,1,750.2613991,9
2071,47,Entire home/apt,0,0,2,0,1,1,963.9426751,13
2072,31,Entire home/apt,0,0,2,1,1,1,408.7461149,2
2073,50,Entire home/apt,0,0,3,1,1,1,233.4337552,3
2074,30,Entire home/apt,22,4,3,1,1,4,1038.814516,28
2075,55,Entire home/apt,0,0,2,1,1,3,1759.540757,8
2076,50,Entire home/apt,1,4,2,1,1,1,1922.147748,3
2077,26,Entire home/apt,4,4.5,2,0,1,7,898.3196777,40
2078,50,Entire home/apt,2,4,2,0,1,3,1720.302648,4
2079,35,Entire home/apt,13,4.5,2,1,1,3,983.724849,26
2080,41,Entire home/apt,9,4.5,3,1,1,3,1038.247518,28
2081,16,Entire home/apt,7,3.5,0,8,3,2,455.4686667,6
2082,49,Entire home/apt,5,5,3,0,1,3,1519.28305,75
2083,60,Entire home/apt,6,4.5,2,0,1,2,1256.247535,13
2084,56,Entire home/apt,2,5,2,0,1,2,467.44476,8
2085,60,Entire home/apt,1,5,3,1,1,2,763.996259,5
2086,32,Entire home/apt,25,4,2,0,1,3,1472.658673,5
2087,38,Entire home/apt,18,4.5,2,1,1,1,1831.695401,2
2088,60,Private room,1,5,2,1,1,1,1345.437299,23
2089,48,Entire home/apt,31,4.5,2,1,1,2,1217.170197,7
2090,50,Entire home/apt,11,5,2,0,1,7,780.6503246,0
2091,250,Entire home/apt,8,4.5,4,1,0,4,440.2237766,0
2092,25,Entire home/apt,0,0,2,0,1,3,1829.322174,2
2093,50,Entire home/apt,1,4,3,1,1,5,1875.83117,2
2094,35,Entire home/apt,62,4.5,2,1,1,2,1377.885803,8
2095,49,Entire home/apt,30,4.5,3,0,1,2,621.9484648,3
2096,35,Entire home/apt,60,5,2,1,1,1,890.2112029,16
2097,23,Private room,0,0,1,1,1,1,1914.71403,7
2098,19,Private room,31,5,2,1,1,3,751.9823803,2
2099,60,Entire home/apt,1,4,4,1,1,5,629.3845802,4
2100,70,Entire home/apt,12,5,2,0,1,3,715.7576677,2
2101,180,Entire home/apt,0,0,0,3,4,5,857.7006383,0
2102,64,Entire home/apt,1,5,3,1,1,2,1351.31087,11
2103,35,Private room,12,5,2,1,1,5,803.1861238,11
2104,19,Private room,24,5,1,1,2,3,903.0655902,5
2105,35,Entire home/apt,13,4.5,4,0,1,3,843.3877779,37
2106,50,Entire home/apt,59,4.5,3,1,1,3,1670.958427,26
2107,70,Private room,5,5,2,1,1,1,1403.510072,17
2108,200,Entire home/apt,3,4.5,0,4,3,3,631.992234,4
2109,20,Private room,7,4.5,2,1,1,1,1336.368221,17
2110,50,Entire home/apt,0,0,2,1,1,1,1208.921277,7
2111,22,Private room,69,5,1,1,2,1,1074.402544,26
2112,100,Entire home/apt,0,0,4,2,2,3,1779.124942,11
2113,30,Private room,0,0,2,1,1,1,542.6034366,1
2114,76,Entire home/apt,10,3.5,0,4,4,3,564.4156089,4
2115,70,Entire home/apt,13,4.5,0,3,0,2,1081.851671,1
2116,38,Entire home/apt,1,5,2,1,1,5,515.507251,7
2117,39,Entire home/apt,2,4.5,3,2,0,5,586.1793451,8
2118,34,Entire home/apt,3,3.5,2,0,1,5,892.7176125,52
2119,41,Entire home/apt,50,4.5,2,0,1,2,1242.238943,14
2120,40,Entire home/apt,28,4.5,3,0,1,3,1833.392923,5
2121,190,Entire home/apt,2,2.5,0,3,3,3,758.0913086,8
2122,55,Private room,1,5,2,1,2,7,1273.484848,8
2123,35,Entire home/apt,1,5,2,0,1,5,1535.847094,50
2124,74,Entire home/apt,43,5,2,1,0,5,1642.103532,6
2125,45,Entire home/apt,3,4.5,4,1,0,2,420.1245128,17
2126,40,Entire home/apt,47,4.5,3,1,1,1,1703.661646,5
2127,55,Entire home/apt,0,0,2,1,1,1,382.8010469,4
2128,50,Entire home/apt,2,4.5,2,0,1,3,1710.514708,9
2129,65,Entire home/apt,0,0,2,1,2,1,763.6287748,10
2130,80,Private room,2,4,4,1,1,3,572.4617741,40
2131,42,Entire home/apt,9,4.5,2,1,1,3,690.067528,2
2132,55,Entire home/apt,13,4.5,3,2,1,1,737.2533827,2
2133,45,Entire home/apt,7,4.5,3,1,1,1,678.1920545,7
2134,60,Entire home/apt,1,5,2,1,1,1,631.128682,1
2135,40,Private room,1,5,2,1,1,1,390.5153829,23
2136,39,Entire home/apt,3,5,2,1,1,5,826.3624336,2
2137,200,Entire home/apt,4,5,4,2,2,3,1278.316261,9
2138,214,Private room,0,0,1,1,2,1,1435.488494,74
2139,100,Entire home/apt,11,4.5,0,3,2,4,519.6841165,0
2140,80,Entire home/apt,2,4,2,1,1,3,1443.840969,4
2141,70,Private room,1,4,3,1,1,3,1302.601464,8
2142,150,Entire home/apt,8,4.5,0,3,2,1,1019.04779,12
2143,65,Entire home/apt,6,5,2,0,1,3,1772.052507,12
2144,22,Entire home/apt,0,0,0,4,4,1,808.1487388,7
2145,25,Private room,2,5,1,1,0,1,1285.143455,10
2146,95,Entire home/apt,8,4.5,0,3,2,6,1081.193378,10
2147,51,Entire home/apt,10,4.5,3,1,1,7,1420.769645,40
2148,20,Private room,2,4,2,1,2,1,1025.600217,25
2149,100,Entire home/apt,2,4.5,0,3,2,2,1841.631418,33
2150,24,Private room,13,5,1,1,1,3,1092.811603,10
2151,70,Entire home/apt,12,4,4,1,1,3,1527.423773,2
2152,48,Entire home/apt,2,4.5,3,1,1,2,742.9130792,7
2153,40,Private room,2,5,3,1,0,1,892.1518453,0
2154,35,Entire home/apt,0,0,2,0,1,3,1073.335166,6
2155,60,Entire home/apt,0,0,2,1,1,1,1862.596074,3
2156,70,Entire home/apt,0,0,2,1,1,14,784.4202165,1
2157,108,Entire home/apt,0,0,4,1,1,3,1573.153493,9
2158,120,Entire home/apt,0,0,5,2,1,1,289.7367881,1
2159,35,Private room,0,0,2,1,0,1,1189.948896,1
2160,70,Private room,2,5,1,1,1,1,1215.083852,9
2161,27,Private room,1,5,1,1,1,1,701.4869845,38
2162,14,Private room,1,5,2,1,1,1,385.8470059,2
2163,50,Entire home/apt,20,4.5,3,0,1,2,1166.927027,3
2164,40,Entire home/apt,2,5,2,1,1,7,772.8327708,1
2165,50,Entire home/apt,0,0,2,1,1,1,934.418186,49
2166,21,Private room,0,0,2,1,1,7,560.3879476,6
2167,34,Entire home/apt,19,4,4,2,0,4,237.5795879,0
2168,50,Entire home/apt,51,4.5,4,1,1,1,230.3340271,6
2169,41,Entire home/apt,0,0,3,1,1,3,886.1445963,7
2170,19,Private room,0,0,3,1,1,1,195.9624835,4
2171,50,Entire home/apt,15,4,2,0,1,2,729.4108392,14
2172,95,Private room,0,0,1,1,1,1,1862.423595,6
2173,106,Entire home/apt,0,0,0,3,0,5,848.5658506,1
2174,80,Entire home/apt,0,0,2,0,1,1,979.6981842,12
2175,64,Entire home/apt,39,4.5,3,0,1,1,1856.347478,6
2176,72,Entire home/apt,13,5,4,2,2,0,353.3881755,1
2177,25,Private room,0,0,1,1,1,1,448.787401,2
2178,20,Private room,1,5,1,1,1,1,1672.594283,9
2179,50,Entire home/apt,14,4.5,3,0,1,2,1489.050203,39
2180,50,Entire home/apt,25,4.5,4,0,1,1,1329.817702,35
2181,200,Entire home/apt,7,5,4,2,0,2,1251.222467,10
2182,35,Private room,0,0,1,1,1,2,1429.170931,24
2183,25,Private room,0,0,2,1,2,1,1586.87507,30
2184,42,Entire home/apt,27,4.5,3,1,1,3,538.8875573,3
2185,28,Private room,3,4.5,1,1,1,5,1865.682019,7
2186,55,Entire home/apt,0,0,3,1,1,3,1646.744597,10
2187,30,Private room,1,5,1,1,1,2,1285.139323,1
2188,49,Entire home/apt,41,5,3,1,1,3,1431.160999,12
2189,43,Entire home/apt,53,4.5,2,0,1,3,1109.431818,10
2190,43,Entire home/apt,60,5,2,0,1,3,602.3262636,6
2191,19,Private room,0,0,1,1,1,1,945.8890773,11
2192,60,Entire home/apt,3,5,3,1,1,2,631.8002522,2
2193,25,Private room,5,5,2,1,2,1,1804.394995,5
2194,25,Private room,4,4.5,2,1,2,3,1644.862131,4
2195,37,Private room,3,4.5,2,1,1,1,873.4905608,34
2196,26,Entire home/apt,31,4.5,2,1,1,0,1427.059172,20
2197,40,Private room,1,5,2,1,2,1,1033.45237,27
2198,48,Entire home/apt,1,4,2,0,1,3,1561.844189,30
2199,39,Entire home/apt,36,5,2,1,1,3,716.2914823,26
2200,49,Entire home/apt,19,5,2,1,0,3,1323.998211,11
2201,30,Private room,0,0,2,1,1,10,1351.312891,12
2202,40,Entire home/apt,0,0,4,1,1,2,1546.371746,9
2203,42,Entire home/apt,2,4.5,3,1,1,2,371.8941396,1
2204,100,Entire home/apt,7,4.5,4,1,1,4,1618.559763,32
2205,35,Private room,15,5,1,1,0,2,833.0959404,3
2206,110,Entire home/apt,6,5,4,2,2,4,1290.308235,5
2207,47,Entire home/apt,31,5,2,0,1,2,1753.923922,6
2208,70,Entire home/apt,18,4.5,5,2,3,5,789.8194953,9
2209,68,Entire home/apt,34,5,3,1,1,3,791.0867568,25
2210,88,Entire home/apt,1,5,5,3,2,3,1204.930835,20
2211,40,Entire home/apt,44,4.5,2,0,1,2,876.2143875,22
2212,43,Entire home/apt,19,5,2,1,2,5,474.2455013,25
2213,40,Entire home/apt,1,5,2,2,1,7,768.9034505,3
2214,40,Entire home/apt,13,4.5,0,2,2,1,523.0155588,10
2215,100,Entire home/apt,0,0,2,1,1,3,947.9094832,8
2216,65,Entire home/apt,7,5,2,1,1,2,1265.730845,5
2217,49,Entire home/apt,0,0,2,1,1,1,578.5974331,18
2218,95,Entire home/apt,8,5,3,1,1,1,465.4602485,5
2219,55,Entire home/apt,12,4.5,4,1,1,3,1093.517554,28
2220,28,Private room,20,5,1,1,2,1,1842.286907,7
2221,23,Private room,1,4.5,2,1,0,3,423.7882592,2
2222,15,Shared room,9,4.5,0,1,2,1,632.834156,32
2223,75,Private room,0,0,2,1,1,1,1106.643846,24
2224,67,Entire home/apt,54,5,2,0,1,3,467.8746275,7
2225,125,Entire home/apt,0,0,4,2,1,3,1254.810316,3
2226,175,Entire home/apt,17,5,2,1,2,2,1087.540453,20
2227,50,Entire home/apt,0,0,2,1,1,3,1086.537136,0
2228,20,Shared room,2,5,2,1,1,5,320.0855675,18
2229,30,Private room,0,0,1,1,1,1,607.6059045,6
2230,135,Entire home/apt,3,5,3,1,0,5,314.6848103,0
2231,20,Private room,12,4.5,1,1,2,1,954.9045853,3
2232,20,Private room,13,4.5,1,1,2,1,816.6896369,3
2233,95,Entire home/apt,7,5,4,1,2,2,316.9670195,1
2234,29,Private room,6,5,2,1,1,1,675.6843338,2
2235,70,Entire home/apt,7,4,4,2,2,2,639.1793451,0
2236,59,Entire home/apt,4,4.5,5,2,1,7,774.0185031,30
2237,39,Entire home/apt,17,4.5,4,0,1,1,944.1384468,17
2238,130,Private room,0,0,4,1,2,7,1144.60108,5
2239,40,Private room,0,0,1,1,1,3,1870.691001,11
2240,40,Private room,2,5,2,1,0,3,1801.824741,9
2241,115,Entire home/apt,26,4.5,5,3,2,1,1747.682806,16
2242,39,Entire home/apt,3,4.5,2,2,0,3,1791.996072,6
2243,53,Entire home/apt,35,4.5,2,0,1,3,745.8795888,9
